cand id	similarity score	score
6292	0.82953745	3
6293	0.8230556	2
6294	0.8196914	1
6295	0.81398565	2
6296	0.8123164	0
6297	0.8288142	1
6298	0.80898523	1
6299	0.8177202	2
6300	0.8369505	3
6301	0.84117377	3
6302	0.8200369	2
6303	0.7998407	1
6304	0.81989443	1
6305	0.8297338	3
6306	0.81977105	1
6307	0.82661515	2
6308	0.82890606	3
6309	0.81793225	1
6310	0.81614083	3
6311	0.8176908	2
6312	0.82751936	2
6313	0.8267581	3
6314	0.8064695	1
6315	0.820779	2
6316	0.8156027	1
6317	0.8311856	2
6318	0.82148534	1
6319	0.81898284	1
6320	0.8177157	1
6321	0.806545	1
6322	0.8293253	2
6323	0.81070924	1
6324	0.80969167	1
6325	0.8237083	2
6326	0.8082872	1
6327	0.82975405	2
6328	0.8287378	2
6329	0.8213544	2
6330	0.83464146	3
6331	0.8297453	3
6332	0.8041804	3
6333	0.8280063	3
6334	0.82689995	2
6335	0.8280436	3
6336	0.83264947	3
6337	0.82324153	2
6338	0.826995	2
6339	0.8280169	2
6340	0.8346458	3
6341	0.81762403	2
6342	0.81714576	1
6343	0.8142231	1
6344	0.82478625	2
6345	0.8277477	2
6346	0.8198137	2
6347	0.81312376	3
6348	0.8202954	1
6349	0.837828	3
6350	0.81492937	2
6351	0.82166123	3
6352	0.82439154	2
6353	0.8321288	3
6354	0.8179183	1
6355	0.8197359	2
6356	0.79666364	1
6357	0.80788714	2
6358	0.8160815	2
6359	0.8097268	1
6360	0.82128394	2
6361	0.82012224	2
6362	0.8067606	1
6363	0.8231395	3
6364	0.83552706	3
6365	0.8130484	2
6366	0.84553677	3
6367	0.8131115	2
6368	0.7957798	1
6369	0.81768554	1
6370	0.79750705	0
6371	0.8331921	3
6372	0.81519896	2
6373	0.8073943	2
6374	0.82353365	2
6375	0.8086073	1
6376	0.8257521	2
6377	0.8348902	3
6378	0.83154625	3
6379	0.8331433	3
6380	0.8162995	1
6381	0.8288685	3
6382	0.80749124	1
6383	0.8215612	2
6384	0.8331675	3
6385	0.8274945	2
6386	0.82243973	2
6387	0.82774127	3
6388	0.8251839	3
6389	0.8250018	2
6390	0.8211962	2
6391	0.8198582	1
6392	0.83860224	3
6393	0.81236273	1
6394	0.77541655	1
6395	0.81183267	2
6396	0.84197587	3
6397	0.8130862	2
6398	0.8283427	2
6399	0.81527036	2
6400	0.8221154	2
6401	0.813983	2
6402	0.82844925	2
6403	0.79431206	0
6404	0.8188884	1
6405	0.8206325	3
6406	0.81487316	2
6407	0.81112635	2
6408	0.8322262	3
6409	0.8200924	2
6410	0.8371676	3
6411	0.79866505	1
6412	0.8077952	1
6413	0.8131612	2
6414	0.813657	1
6415	0.82650924	2
6416	0.80413914	1
6417	0.83195615	3
6418	0.8270971	2
6419	0.839988	3
6420	0.8105707	1
6421	0.8083428	1
6422	0.80083317	1
6423	0.8110658	3
6424	0.82516927	2
6425	0.80737233	2
6426	0.83202267	2
6427	0.81328946	1
6428	0.8117793	2
6429	0.8056214	1
6430	0.81573975	1
6431	0.82021886	1
6432	0.8262962	3
6433	0.82982016	2
6434	0.8229603	2
6435	0.8101118	1
6436	0.8184196	2
6437	0.81873816	2
6438	0.802874	1
6439	0.8080277	1
6440	0.81709427	1
6441	0.8253248	3
6442	0.812994	1
6443	0.81933194	2
6444	0.834659	3
6445	0.8339268	3
6446	0.8218377	3
6447	0.8180302	2
6448	0.82640874	2
6449	0.79008144	0
6450	0.82002354	2
6451	0.81437004	1
6452	0.80508184	1
6453	0.8174345	1
6454	0.8009116	2
6455	0.83967775	3
6456	0.8007537	1
6457	0.8234204	2
6458	0.81229764	1
6459	0.81145555	2
6460	0.82079077	2
6461	0.8133885	2
6462	0.81521904	3
6463	0.81856185	3
6464	0.80579436	1
6465	0.81565773	2
6466	0.8092259	2
6467	0.8151476	1
6468	0.8150374	2
6469	0.8165866	1
6470	0.8297893	2
6471	0.8152727	1
6472	0.8294927	3
6473	0.81728095	2
6474	0.8390794	2
6475	0.80531466	1
6476	0.82172656	3
6477	0.8218911	2
6478	0.8397751	3
6479	0.7945856	0
6480	0.8216671	2
6481	0.8061737	1
6482	0.78906167	1
6483	0.82483524	3
6484	0.8343247	3
6485	0.8349621	3
6486	0.8228678	2
6487	0.8295754	3
6488	0.8176401	1
6489	0.8259966	2
6490	0.80682975	1
6491	0.8340739	3
6492	0.8221936	2
6493	0.82207	2
6494	0.8142493	3
6495	0.79939467	2
6496	0.80706924	1
6497	0.82226694	2
6498	0.8165853	2
6499	0.80648804	1
6500	0.8244122	2
6501	0.81772524	1
6502	0.8319655	2
6503	0.811613	2
6504	0.81718236	1
6505	0.8318305	3
6506	0.7987119	1
6507	0.8294017	3
6508	0.8314322	2
6509	0.81216794	1
6510	0.81156653	2
6511	0.82987416	2
6512	0.835534	3
6513	0.82002634	2
6514	0.8138749	1
6515	0.8126775	1
6516	0.83474666	3
6517	0.81300205	1
6518	0.8085879	1
6519	0.8257809	2
6520	0.83879054	2
6521	0.8240453	2
6522	0.8174571	2
6523	0.8315232	2
6524	0.8255733	2
6525	0.8156989	2
6526	0.8104571	1
6527	0.8253091	2
6528	0.8162868	2
6529	0.8303116	2
6530	0.8327588	3
6531	0.79958457	1
6532	0.8296719	3
6533	0.8295464	2
6534	0.8106011	1
6535	0.8249906	2
6536	0.82049626	2
6537	0.81490743	1
6538	0.81504136	0
6539	0.81144774	1
6540	0.80744255	2
6541	0.8132337	2
6542	0.83455944	2
6543	0.8258704	3
6544	0.8212986	2
6545	0.8038065	1
6546	0.81446046	1
6547	0.81195754	2
6548	0.81484854	1
6549	0.8351954	1
6550	0.8103338	1
6551	0.8180126	2
6552	0.80044067	1
6553	0.83161944	2
6554	0.8308072	3
6555	0.8026356	1
6556	0.8187165	1
6557	0.81914794	1
6558	0.8125841	1
6559	0.80758065	2
6560	0.8014534	1
6561	0.82347685	2
6562	0.8160405	1
6563	0.82529163	3
6564	0.816214	3
6565	0.8221422	1
6566	0.83561796	3
6567	0.81420314	1
6568	0.8157958	1
6569	0.8108681	1
6570	0.8200719	2
6571	0.83500844	2
6572	0.8348523	3
6573	0.8082799	1
6575	0.8253951	3
6576	0.8238589	2
6577	0.81250876	1
6578	0.8151135	3
6579	0.8176434	2
6580	0.82336605	2
6581	0.81911486	1
6582	0.83573675	2
6583	0.82255924	2
6584	0.82876205	3
6585	0.8010519	0
6586	0.8265996	2
6587	0.8204997	1
6588	0.7986195	0
6589	0.8230866	1
6590	0.8230572	2
6591	0.8089214	1
6592	0.8227683	3
6593	0.81922585	2
6594	0.81368864	1
6595	0.8100589	1
6596	0.8283338	2
6597	0.8262253	3
6598	0.80329025	1
6599	0.8392968	3
6600	0.82744265	3
6601	0.82564723	2
6602	0.8068641	1
6603	0.81811446	1
6604	0.8189805	2
6605	0.8111489	1
6606	0.82097495	2
6607	0.821039	2
6608	0.81995577	2
6609	0.81079453	2
6610	0.813497	1
6611	0.8058597	1
6612	0.80178154	1
6613	0.8163807	1
6614	0.7971315	1
6615	0.82027715	3
6616	0.79434407	0
6617	0.82707083	2
6618	0.81510764	2
6619	0.82008445	3
6620	0.79566795	1
6621	0.80970734	1
6622	0.8164634	1
6623	0.8361524	2
6624	0.8116854	1
6625	0.81925935	2
6626	0.82099366	2
6627	0.83176744	2
6628	0.81985444	1
6629	0.8173669	1
6630	0.7965482	1
6631	0.817883	2
6632	0.8070383	2
6633	0.82881975	3
6634	0.8101389	1
6635	0.8207682	2
6636	0.8427975	3
6637	0.83686924	3
6638	0.8089806	2
6639	0.823519	2
6640	0.81565297	1
6641	0.80098796	1
6642	0.813595	1
6643	0.83210284	2
6644	0.8195725	1
6645	0.82848054	3
6646	0.8240255	3
6647	0.79189414	1
6648	0.8243213	2
6649	0.7985609	1
6650	0.80149937	1
6651	0.8286975	3
6652	0.8426294	1
6653	0.8236631	1
6654	0.82404006	1
6655	0.82279515	3
6656	0.80852395	0
6657	0.83485836	3
6658	0.81695586	2
6659	0.82970303	2
6660	0.83842564	1
6661	0.83304685	3
6662	0.82989854	2
6663	0.8191957	2
6664	0.82287866	2
6665	0.82294273	2
6666	0.82313126	2
6667	0.79945177	1
6668	0.81308603	1
6669	0.817997	3
6670	0.80214614	1
6671	0.8050492	1
6672	0.83003634	3
6673	0.8009144	0
6674	0.7927053	0
6675	0.8168959	2
6676	0.8304086	2
6677	0.8353911	3
6678	0.81918275	2
6679	0.8283371	2
6680	0.82768285	3
6681	0.8265584	2
6682	0.8359859	3
6683	0.82538265	1
6684	0.8070403	1
6685	0.82283837	2
6686	0.8085211	3
6687	0.82949936	2
6688	0.80345786	1
6689	0.8137887	1
6690	0.8224926	3
6691	0.8080714	1
6692	0.8223699	2
6693	0.82501435	2
6694	0.8384622	3
6695	0.8127313	1
6696	0.82794625	3
6697	0.82557416	2
6698	0.81420505	2
6699	0.8264379	3
6700	0.829216	2
6701	0.83436835	3
6702	0.8002237	1
6703	0.81910557	1
6704	0.8197164	2
6705	0.82918924	3
6706	0.8349557	2
6707	0.8352632	3
6708	0.7902078	1
6709	0.83470917	2
6710	0.79907423	2
6711	0.82098746	2
6712	0.83580685	3
6713	0.818559	2
6714	0.82978064	2
6715	0.7985885	2
6716	0.8366895	3
6717	0.8272424	2
6718	0.81389666	1
6719	0.81383324	1
6720	0.8107959	1
6721	0.8234917	2
6722	0.805516	1
6723	0.81023735	1
6724	0.82110554	1
6725	0.81054175	1
6726	0.8277861	3
6727	0.8348529	3
6728	0.8186646	2
6729	0.8075499	1
6730	0.8207133	2
6731	0.80490583	1
6732	0.8279095	2
6733	0.8447648	3
6734	0.7940876	0
6735	0.8210364	3
6736	0.82278717	2
6737	0.8116981	1
6738	0.8226933	1
6739	0.8197705	1
6740	0.8241183	3
6741	0.83581376	3
6742	0.81892693	2
6743	0.80949706	1
6744	0.81928176	2
6745	0.8234645	2
6746	0.8065033	1
6747	0.81500995	2
6748	0.82779294	3
6749	0.8160811	2
6750	0.79710066	1
6751	0.8246174	3
6752	0.8182715	2
6753	0.81278986	1
6754	0.8087939	1
6755	0.821591	3
6756	0.81445295	1
6757	0.836348	2
6758	0.82842124	3
6759	0.8084102	1
6760	0.82270414	3
6761	0.81165963	1
6762	0.8365253	3
6763	0.8173491	2
6764	0.8284308	3
6765	0.8420154	3
6766	0.81283504	1
6767	0.82958376	2
6768	0.8030673	1
6769	0.8142678	1
6770	0.82582974	2
6771	0.83065873	2
6772	0.8202755	1
6773	0.81274796	1
6774	0.8064079	1
6775	0.8196565	2
6776	0.815786	1
6777	0.81586087	1
6778	0.8129572	1
6779	0.8250812	3
6780	0.8219302	3
6781	0.83425707	2
6782	0.7976168	0
6783	0.8215197	2
6784	0.8071782	1
6785	0.7988836	1
6786	0.8363788	1
6787	0.81082916	2
6788	0.8110369	1
6789	0.821993	3
6790	0.82577425	2
6791	0.82007194	2
6792	0.82405555	2
6793	0.80625284	1
6794	0.81500626	3
6795	0.81577146	1
6796	0.8046398	1
6797	0.82261306	2
6798	0.83223236	3
6799	0.80254877	3
6800	0.83092	3
6801	0.81641746	1
6802	0.81795055	2
6803	0.8221245	2
6804	0.82541835	3
6805	0.82682693	3
6806	0.822877	2
6807	0.808948	1
6808	0.8308709	1
6809	0.83310825	3
6810	0.83986557	3
6811	0.826633	3
6812	0.8116907	1
6813	0.80988866	1
6814	0.8117446	2
6815	0.8326669	2
6816	0.83367276	3
6817	0.8067575	1
6818	0.82544583	3
6819	0.81471175	1
6820	0.81352675	1
6821	0.8073358	1
6822	0.8324769	3
6823	0.8060081	1
6824	0.8123759	1
6825	0.8252859	3
6826	0.83123416	2
6827	0.8065458	2
6828	0.8092754	1
6829	0.81630695	1
6830	0.8259985	2
6831	0.82067096	3
6832	0.82522523	2
6833	0.81254774	1
6834	0.8093314	1
6835	0.8128306	1
6836	0.8198342	2
6837	0.8251865	1
6838	0.8169269	2
6839	0.81010205	1
6840	0.82740843	2
6841	0.80803037	1
6842	0.8178175	1
6843	0.81641865	1
6844	0.82353336	1
6845	0.82867354	3
6846	0.81788427	1
6847	0.80729985	1
6848	0.8193704	2
6849	0.8390215	3
6850	0.8217051	2
6851	0.8151146	2
6852	0.82763475	3
6853	0.832423	3
6854	0.8297341	2
6855	0.82071775	2
6856	0.81353074	1
6857	0.8255901	2
6858	0.8177714	3
6859	0.8071605	2
6860	0.8206868	2
6861	0.8097734	1
6862	0.8160473	2
6863	0.8191442	3
6864	0.79768264	0
6865	0.8040743	2
6866	0.82872814	2
6867	0.8156554	2
6868	0.8288129	2
6869	0.8212454	1
6870	0.818765	2
6871	0.8230985	2
6872	0.84190845	3
6873	0.82057506	2
6874	0.8121181	2
6875	0.8060899	1
6876	0.8173959	2
6877	0.8217427	2
6878	0.8176478	2
6879	0.8256508	3
6880	0.8302665	2
6881	0.82634634	2
6882	0.81200427	2
6883	0.81086504	1
6884	0.81940717	2
6885	0.7972141	1
6886	0.8330118	2
6887	0.80498993	1
6888	0.8311605	2
6889	0.82749707	2
6890	0.82067513	2
6891	0.8238198	1
6892	0.8118983	1
6893	0.8101849	2
6894	0.83562493	2
6895	0.8249502	2
6896	0.81960493	3
6897	0.8315877	2
6898	0.8136965	3
6899	0.8205643	3
6900	0.8119861	2
6901	0.8144133	2
6902	0.80415106	1
6903	0.829917	2
6904	0.82738584	3
6905	0.8154839	1
6907	0.81053287	1
6908	0.8250435	2
6909	0.8068584	1
6910	0.8269447	2
6911	0.8211598	1
6912	0.8170032	2
6913	0.82410055	2
6914	0.80597514	1
6915	0.82264173	3
6916	0.8177197	1
6917	0.83619744	3
6918	0.8180212	1
6919	0.8319862	3
6920	0.82584536	2
6921	0.83191806	3
6922	0.8156673	1
6923	0.82045424	3
6924	0.82746804	2
6925	0.8097641	1
6926	0.85110044	3
6927	0.8102051	1
6928	0.79910064	0
6929	0.825831	2
6930	0.84809357	2
6931	0.83418465	3
6932	0.8267026	2
6933	0.82412773	3
6934	0.81228626	1
6935	0.80697054	2
6936	0.82453394	2
6937	0.8286242	2
6938	0.818596	2
6939	0.82704294	2
6940	0.8290065	3
6941	0.8204781	2
6942	0.8139177	2
6943	0.814946	1
6944	0.8262542	3
6945	0.8311835	2
6946	0.8244745	3
6947	0.8067215	1
6948	0.8057153	1
6949	0.83006483	3
6950	0.809532	1
6951	0.79233027	0
6952	0.807223	1
6953	0.8197564	1
6954	0.78847843	1
6955	0.8100905	2
6956	0.80652034	2
6957	0.83176357	3
6958	0.8225383	3
6959	0.82033634	2
6960	0.82163996	2
6961	0.83823895	3
6962	0.810419	1
6963	0.8215061	2
6964	0.8159458	2
6965	0.8428286	3
6966	0.8174297	1
6967	0.8368308	3
6968	0.83096546	3
6969	0.8239893	2
6970	0.8241347	2
6971	0.8205548	2
6972	0.8267097	2
6973	0.81570184	1
6974	0.8357257	1
6975	0.8200849	2
6976	0.8024491	1
6977	0.80683523	1
6978	0.7946748	1
6979	0.826062	3
6980	0.8086734	1
6981	0.8211767	2
6982	0.83021677	3
6983	0.81176597	1
6984	0.80510867	1
6985	0.81207436	1
6986	0.82865536	3
6987	0.80006605	1
6988	0.8248391	2
6989	0.83927286	3
6990	0.8134441	1
6991	0.8216492	1
6992	0.8191834	2
6993	0.81166464	1
6994	0.8175552	1
6995	0.8107397	1
6996	0.81842077	2
6997	0.816214	2
6998	0.8017654	1
6999	0.8028391	1
7000	0.82298493	2
7001	0.8273273	2
7002	0.8175443	2
7003	0.83119386	3
7004	0.82212347	2
7005	0.8125431	1
7006	0.8158806	1
7007	0.8264345	2
7008	0.82474667	1
7009	0.8106078	1
7010	0.81133026	1
7011	0.8196685	1
7012	0.82058513	1
7013	0.814165	1
7014	0.8145939	1
7015	0.8138205	2
7016	0.8182252	1
7017	0.805363	2
7018	0.8200628	2
7019	0.8223628	2
7020	0.8306931	3
7021	0.82280195	3
7022	0.82312715	2
7023	0.82016194	1
7024	0.79246145	0
7025	0.82531667	2
7026	0.83009166	3
7027	0.8308058	3
7028	0.8297689	3
7029	0.84401447	2
7030	0.81750345	1
7031	0.80951846	1
7032	0.8244382	2
7033	0.84020346	3
7034	0.84045887	3
7035	0.82185805	2
7036	0.8344003	3
7037	0.799985	1
7038	0.807997	2
7039	0.8144541	1
7040	0.8387819	3
7041	0.83350796	2
7042	0.8189993	2
7043	0.8246484	2
7044	0.816045	1
7045	0.8067502	1
7046	0.7956037	1
7047	0.82164085	2
7048	0.79467064	1
7049	0.81874186	2
7050	0.8368405	3
7051	0.8069146	1
7052	0.81775254	1
7053	0.8304019	3
7054	0.82422006	3
7055	0.8120137	1
7056	0.82736456	3
7057	0.82433134	2
7058	0.8085265	1
7059	0.82646376	3
7060	0.82138634	1
7061	0.8249819	2
7062	0.8122234	1
7063	0.827418	2
7064	0.8184029	1
7065	0.8281499	3
7066	0.8139363	2
7067	0.8084995	1
7068	0.8202744	2
7069	0.8375801	2
7070	0.81794137	1
7071	0.81718326	1
7072	0.8207184	2
7073	0.8276732	2
7074	0.81818306	1
7075	0.82662505	3
7076	0.8137501	2
7077	0.80918473	2
7078	0.8201395	1
7079	0.82439196	3
7080	0.826083	2
7081	0.81987643	2
7082	0.8329044	3
7083	0.81111336	1
7084	0.8121636	1
7085	0.8303668	3
7086	0.81723624	1
7087	0.8084581	3
7088	0.81303906	2
7089	0.82216406	1
7090	0.80496526	1
7091	0.81138915	1
7092	0.8060257	1
7093	0.8102323	1
7094	0.80397224	1
7095	0.81666064	2
7096	0.8160069	2
7097	0.8122605	2
7098	0.8011801	2
7099	0.8321426	2
7100	0.81009257	1
7101	0.80985004	1
7102	0.8147977	1
7103	0.8121841	2
7104	0.82081604	1
7105	0.81444377	1
7106	0.8153733	2
7107	0.8332633	3
7108	0.82261175	1
7109	0.82695454	1
7110	0.82456416	2
7111	0.83416736	3
7112	0.79997975	1
7113	0.82748544	2
7114	0.81248474	1
7115	0.8249975	3
7116	0.8214561	3
7117	0.81013227	1
7118	0.8193073	1
7119	0.8021641	1
7120	0.8171862	3
7121	0.814585	2
7122	0.814501	2
7123	0.7975471	1
7124	0.83251774	3
7125	0.8403144	3
7126	0.81909066	3
7127	0.81594276	2
7128	0.83241993	2
7129	0.833512	3
7130	0.81672263	3
7131	0.82295257	3
7132	0.8074639	1
7133	0.81312156	2
7134	0.8114509	1
7135	0.7992072	1
7136	0.8133765	2
7137	0.81534183	0
7138	0.8130336	1
7139	0.8335486	3
7140	0.81563216	2
7141	0.7995763	1
7142	0.82009935	2
7143	0.79731035	2
7144	0.832214	3
7145	0.8140816	1
7146	0.82295835	2
7147	0.8278196	3
7148	0.82987946	1
7149	0.82576007	3
7150	0.80662274	1
7151	0.8373416	3
7152	0.8123761	1
7153	0.83850414	3
7154	0.8254202	3
7155	0.8228283	3
7156	0.81916004	1
7157	0.8223666	2
7158	0.8233764	2
7159	0.8291154	3
7160	0.8057937	1
7161	0.8097736	3
7162	0.82878214	2
7163	0.80353653	2
7164	0.8231858	2
7165	0.8154912	3
7166	0.83283216	2
7167	0.8316491	3
7168	0.8153828	1
7169	0.829121	2
7170	0.8026891	1
7171	0.8132771	2
7172	0.8165748	2
7173	0.834539	3
7174	0.83250105	3
7175	0.80624926	2
7176	0.81786823	1
7177	0.81630486	2
7178	0.8073094	1
7179	0.81716806	1
7180	0.81230384	1
7181	0.8332154	3
7182	0.8242068	1
7183	0.8471489	3
7184	0.82812744	2
7185	0.8396837	3
7186	0.8206702	2
7187	0.8293897	3
7188	0.8236058	3
7189	0.8078143	1
7190	0.835372	1
7191	0.8139701	1
7192	0.80280095	0
7193	0.8109212	1
7194	0.8066164	1
7195	0.799746	1
7196	0.8213548	2
7197	0.83416563	3
7198	0.82413065	2
7199	0.82194436	1
7200	0.8267046	2
7201	0.8189633	1
7202	0.83551764	2
7203	0.8063691	1
7204	0.8314206	3
7205	0.814694	1
7206	0.8194346	1
7207	0.81446105	1
7208	0.8132903	1
7209	0.8406654	3
7210	0.8181598	2
7211	0.81933	3
7212	0.83324873	3
7213	0.81648946	1
7214	0.80945784	2
7215	0.8301342	2
7216	0.8159077	2
7217	0.83582336	3
7218	0.8253864	3
7219	0.82006496	2
7220	0.7924151	1
7221	0.80426455	1
7222	0.82991356	3
7223	0.7925805	1
7224	0.82156473	3
7225	0.8084166	1
7226	0.8230775	2
7227	0.80301493	1
7228	0.82142985	2
7229	0.83290035	3
7230	0.815228	1
7231	0.8287848	3
7232	0.79769665	1
7233	0.80794716	1
7234	0.8174648	1
7235	0.81917804	2
7236	0.8150397	1
7237	0.80882907	1
7238	0.8171697	1
7239	0.8235818	2
7240	0.8358973	1
7241	0.81833166	2
7242	0.8252527	2
7243	0.8310574	2
7244	0.8293095	3
7245	0.816413	2
7246	0.8216377	3
7247	0.80994946	1
7248	0.8308096	3
7249	0.8338586	2
7250	0.8258136	2
7251	0.81810516	1
7253	0.82947963	1
7254	0.78435487	1
7255	0.8197224	2
7256	0.83532864	3
7257	0.8100155	1
7258	0.82384986	1
7259	0.82451856	1
