cand id	similarity score	score
6151	0.06935218	2
6152	0.088351235	2
6153	-0.1302691	2
6154	0.07963414	1
6155	0.07713693	1
6156	-0.05532812	2
6159	-0.081886254	2
6160	0.09906829	2
6161	-0.044924673	2
6162	-0.081547216	2
6163	0.055322114	1
6164	0.07127091	2
6166	-0.04042186	1
6168	-0.08487683	2
6169	0.17358087	2
6170	0.05447029	1
6172	0.016228499	2
6173	0.060875587	1
6174	0.095996484	2
6175	-0.09713755	1
6176	-0.020498227	1
6177	-0.062286824	2
6179	-0.0029948135	2
6184	0.10256071	1
6185	-0.030948997	2
6186	-0.0025915024	2
6187	0.11189442	1
6188	0.046490595	0
6189	-0.0020596406	1
6190	0.0012717362	2
6191	-0.016940827	2
6193	-0.037057284	1
6196	0.03546629	1
6197	0.06514214	2
6199	0.11060114	2
6200	-0.003179517	0
6201	0.083242044	2
6202	0.008406314	1
6204	0.0014147669	1
6205	-0.042391796	2
6206	-0.08311843	0
6207	-0.08715296	0
6209	0.011893435	2
6210	-0.032297723	2
6211	0.09218375	1
6212	-0.049243137	2
6213	-0.016341157	1
6214	0.021013137	1
6215	-0.12029403	1
6216	0.07801454	2
6217	-0.025371863	1
6218	0.09636554	2
6219	0.023236997	2
6220	-0.022692775	2
6221	0.062964186	2
6222	0.024344161	2
6224	0.025828501	2
6227	-0.016897388	1
6229	-0.045649715	1
6230	-0.08589817	1
6231	-0.026317276	2
6232	0.039979346	1
6233	-0.03660029	2
6234	-0.041162085	1
6235	0.03712262	1
6236	0.039077725	2
6237	0.013044744	2
6238	-0.031702995	0
6239	-0.027169457	2
6241	-0.078656234	1
6242	0.0661098	1
6243	-0.02736193	2
6244	0.046316486	1
6246	-0.07516734	1
6248	-0.04478129	1
6251	-0.041513484	1
6252	0.027934758	1
6255	-0.0069488147	1
6256	0.10419055	1
6257	-0.10706635	1
6258	-0.17012836	1
6260	0.08815205	2
6261	0.10829288	1
6265	0.10444695	2
6266	0.06772587	1
6269	-0.19132656	1
6271	0.003255094	2
6272	0.032603208	2
6273	-0.1432877	1
6274	0.083041795	1
6275	-0.048180826	1
6277	-0.017886594	1
6278	-0.113842115	1
6279	0.018091075	2
6281	-0.0031985878	1
6283	0.014315774	1
6285	-0.08731153	2
6288	0.05790514	2
6289	-0.02354107	2
6290	-0.039978992	1
6291	0.04251964	2
6293	0.0909272	2
6294	0.08844129	1
6295	-0.041682646	2
6296	0.051880553	0
6297	0.0025466508	1
6298	-0.09671376	1
6299	0.011530031	2
6302	0.003887607	2
6303	-0.09393579	1
6304	0.20530435	1
6306	0.05922844	1
6307	0.03835798	2
6309	0.005222559	1
6311	0.042279843	2
6312	-0.10318227	2
6314	0.0312845	1
6315	0.050330877	2
6316	-0.07004226	1
6317	0.04835317	2
6318	0.08312373	1
6319	-0.07385853	1
6320	-0.09722337	1
6321	-0.08219103	1
6322	0.009858163	2
6323	0.02539941	1
6324	0.134067	1
6325	0.00046370167	2
6326	0.0037541117	1
6327	-0.002461892	2
6328	0.048609566	2
6329	0.069374785	2
6334	-0.010458891	2
6337	-0.13291709	2
6338	0.07379178	2
6339	0.098916784	2
6341	0.07455391	2
6342	0.059852477	1
6343	-0.10237954	1
6344	-0.0033264325	2
6345	0.1042022	2
6346	0.013056397	2
6348	-0.043914277	1
6350	-0.02061477	2
6352	0.07476721	2
6354	-0.02518963	1
6355	-0.004889881	2
6356	-0.18594578	1
6357	0.012465558	2
6358	0.06152152	2
6359	0.052689645	1
6360	-0.04041974	2
6361	-0.0256106	2
6362	-0.017253729	1
6365	-0.036317762	2
6367	0.06299526	2
6368	-0.100418426	1
6369	0.10557565	1
6370	0.026753431	0
6372	-0.021915466	2
6373	0.10281039	2
6374	-0.087723665	2
6375	-0.08274585	1
6376	-0.053592328	2
6380	-0.08002756	1
6382	-0.037388198	1
6383	0.006207881	2
6385	-0.13089596	2
6386	-0.05883855	2
6389	0.19921266	2
6390	0.07933607	2
6391	-0.0067263227	1
6393	-0.028177027	1
6394	-0.24240896	1
6395	-0.06429596	2
6397	0.06298397	2
6398	0.03653319	2
6399	0.04342621	2
6400	-0.026977336	2
6401	0.0011820331	2
6402	0.10204545	2
6403	-0.047631662	0
6404	0.090898596	1
6406	-0.081760176	2
6407	-0.057779416	2
6409	0.020156719	2
6411	0.15566567	1
6412	-0.047090616	1
6413	0.0069530527	2
6414	-0.0517294	1
6415	0.09929961	2
6416	0.046692602	1
6418	0.022356918	2
6420	-0.043995503	1
6421	-0.04237555	1
6422	0.033767935	1
6424	0.053942665	2
6425	-0.010966739	2
6426	0.054823097	2
6427	-0.021181243	1
6428	0.0025854988	2
6429	-0.14997447	1
6430	-0.017253375	1
6431	0.02736864	1
6433	-0.03624042	2
6434	0.031851325	2
6435	0.06974207	1
6436	-0.10484496	2
6437	0.049594536	2
6438	0.035268873	1
6439	-0.16832794	1
6440	-0.025557978	1
6442	-0.035944823	1
6443	0.009543142	2
6447	-0.14484125	2
6448	0.008920518	2
6449	-0.12854177	0
6450	-0.00687677	2
6451	-0.16414332	1
6452	-0.103468336	1
6453	-0.008009007	1
6454	-0.16023558	2
6456	0.08642509	1
6457	0.011426202	2
6458	-0.008747116	1
6459	-0.014118709	2
6460	-0.059435748	2
6461	0.023934847	2
6464	-0.051014245	1
6465	0.008879552	2
6466	-0.043196652	2
6467	-0.026172128	1
6468	-0.010484672	2
6469	-0.06837639	1
6470	0.0047871103	2
6471	0.07535911	1
6473	-0.015269664	2
6474	0.091535695	2
6475	0.01068209	1
6477	0.054319136	2
6479	-0.05734962	0
6480	-0.024093062	2
6481	-0.0583081	1
6482	-0.25592977	1
6486	0.08110894	2
6488	0.1096808	1
6489	0.08169731	2
6490	0.02096193	1
6492	-0.028971288	2
6493	0.17701608	2
6495	-0.14911275	2
6496	0.03440963	1
6497	0.015306393	2
6498	0.060750216	2
6499	0.02400018	1
6500	0.005063636	2
6501	0.060057662	1
6502	0.05472174	2
6503	0.023515996	2
6504	0.013810045	1
6506	-0.09580684	1
6508	-0.007561551	2
6509	-0.054600254	1
6510	-0.016283238	2
6511	0.08278858	2
6513	0.083643585	2
6514	-0.04936145	1
6515	0.0319269	1
6517	0.08045241	1
6518	0.103523076	1
6519	-0.012125109	2
6520	0.0066560437	2
6521	0.04699067	2
6522	-0.03285748	2
6523	0.03512231	2
6524	0.057111233	2
6525	-0.08470837	2
6526	0.098134175	1
6527	0.07800076	2
6528	-0.044629782	2
6529	-0.017496703	2
6531	0.12084814	1
6533	0.018476374	2
6534	-0.024017839	1
6535	-0.09756029	2
6536	-0.013030617	2
6537	0.06413033	1
6538	0.057165973	0
6539	0.007050879	1
6540	0.059321675	2
6541	0.03400208	2
6542	0.00430787	2
6544	0.021120852	2
6545	-0.069298856	1
6546	0.04216436	1
6547	0.19997655	2
6548	0.04018418	1
6549	-0.019382589	1
6550	0.02484777	1
6551	-0.038286287	2
6552	-0.11698808	1
6553	0.0018007729	2
6555	-0.13985814	1
6556	0.06938997	1
6557	-0.006427901	1
6558	-0.0061305384	1
6559	-0.05843983	2
6560	-0.014689772	1
6561	0.0072949138	2
6562	-0.08682628	1
6565	-0.06517357	1
6567	-0.089020126	1
6568	0.0037749482	1
6569	-0.07614031	1
6570	0.062095407	2
6571	0.024654238	2
6573	0.13102238	1
6576	0.025325598	2
6577	-0.00027511318	1
6579	-0.06526292	2
6580	0.02939932	2
6581	-0.045847133	1
6582	0.060803544	2
6583	-0.0008006182	2
6585	-0.075207956	0
6586	-0.031819895	2
6587	0.08834311	1
6588	-0.047922667	0
6589	0.06432245	1
6590	0.011616557	2
6591	-0.15670396	1
6593	0.06941822	2
6594	0.005828232	1
6595	0.018631412	1
6596	-0.006301822	2
6598	0.003985433	1
6601	-0.08703853	2
6602	-0.12198744	1
6603	0.05555026	1
6604	-0.00037576433	2
6605	-0.011231257	1
6606	-0.047031283	2
6607	-0.030685537	2
6608	0.039137408	2
6609	-0.1037657	2
6610	0.0021641764	1
6611	0.0074474793	1
6612	0.034616582	1
6613	-0.09376486	1
6614	-0.13931286	1
6616	0.009265557	0
6617	0.0072249873	2
6618	-0.11513822	2
6620	-0.16747823	1
6621	0.083982624	1
6622	0.0816906	1
6623	0.029504916	2
6624	-0.0066666384	1
6625	0.0154151665	2
6626	0.012617065	2
6627	-0.02047951	2
6628	0.08717768	1
6629	-0.068742625	1
6630	-0.1054916	1
6631	-0.04600323	2
6632	-0.1175881	2
6634	0.055251483	1
6635	0.038307127	2
6638	-0.03842049	2
6639	0.010310563	2
6640	0.005507561	1
6641	-0.10947456	1
6642	0.037524164	1
6643	0.072454356	2
6644	0.15012279	1
6647	-0.19512588	1
6648	0.15045653	2
6649	0.027675537	1
6650	-0.114905834	1
6652	-0.016633576	1
6653	0.11534128	1
6654	-0.061713994	1
6656	-0.08175381	0
6658	0.07648747	2
6659	0.124365635	2
6660	-0.029411329	1
6662	-0.024350518	2
6663	0.026732242	2
6664	0.048306555	2
6665	0.18549232	2
6666	0.0827289	2
6667	0.7065178	1
6668	0.07372009	1
6670	0.009163846	1
6671	0.17223956	1
6673	-0.04402058	0
6674	-0.08687679	0
6675	0.15354104	2
6676	0.02425587	2
6678	-0.10398536	2
6679	-0.038636625	2
6681	-0.052515537	2
6683	-0.060358558	1
6684	-0.08624039	1
6685	0.04602195	2
6687	-0.046098586	2
6688	-0.07547919	1
6689	0.14431258	1
6691	-0.018334756	1
6692	-0.027273286	2
6693	0.1066701	2
6695	-0.03093381	1
6697	0.09887758	2
6698	-0.08645864	2
6700	-0.06738613	2
6702	0.041716903	1
6703	-0.0037276244	1
6704	0.020573804	2
6706	-0.049885187	2
6708	-0.020237593	1
6709	0.043250334	2
6710	0.04184016	2
6711	0.1163877	2
6713	-0.07798064	2
6714	-0.0016146565	2
6715	0.04456586	2
6717	0.08294997	2
6718	0.010787685	1
6719	0.10661889	1
6720	-0.044301342	1
6721	-0.024032671	2
6722	0.06367934	1
6723	-0.11959936	1
6724	-0.02542201	1
6725	0.011856354	1
6728	0.07344427	2
6729	0.009370446	1
6730	-0.0005004305	2
6731	-0.010906701	1
6732	0.02740113	2
6734	-0.14963332	0
6736	0.05460555	2
6737	-0.030462692	1
6738	0.0039645964	1
6739	0.018935133	1
6742	-0.1239263	2
6743	-0.01914491	1
6744	-0.06809139	2
6745	-0.06885846	2
6746	-0.0076537263	1
6747	0.08265403	2
6749	-0.06621328	2
6750	-0.0064596855	1
6752	-0.068735205	2
6753	-0.1257013	1
6754	-0.06755211	1
6756	0.013490081	1
6757	0.010101139	2
6759	0.023655495	1
6761	-0.06561149	1
6763	0.069609284	2
6766	-0.048888564	1
6767	-0.030014882	2
6768	-0.050598573	1
6769	0.114917494	1
6770	0.030716969	2
6771	0.05380246	2
6772	-0.0031558552	1
6773	0.04911035	1
6774	0.059709094	1
6775	-0.04176776	2
6776	0.10806156	1
6777	-0.03586183	1
6778	-0.022656046	1
6781	0.008306722	2
6782	-0.058916245	0
6783	0.10166403	2
6784	-0.06723568	1
6785	-0.11086178	1
6786	0.038321603	1
6787	0.024920873	2
6788	-0.0155059295	1
6790	-0.07537995	2
6791	0.017419007	2
6792	-0.077254176	2
6793	0.052124232	1
6795	-0.063814245	1
6796	-0.053406212	1
6797	0.24499021	2
6801	0.08732247	1
6802	-0.024048917	2
6803	0.020579807	2
6806	0.07701015	2
6807	-0.019649578	1
6808	0.0961713	1
6812	-0.04384329	1
6813	-0.009778702	1
6814	-0.00020483394	2
6815	0.0122882705	2
6817	0.11116479	1
6819	-0.026048167	1
6820	-0.17496632	1
6821	-0.06133611	1
6823	-0.06948108	1
6824	0.033695538	1
6826	0.031410225	2
6827	-0.07409797	2
6828	0.055636782	1
6829	0.19683518	1
6830	0.094732516	2
6832	0.089706674	2
6833	-0.024399607	1
6834	-0.10300781	1
6835	-0.011065977	1
6836	0.011384176	2
6837	-0.0019169631	1
6838	-0.05733867	2
6839	-0.09467884	1
6840	-0.10526734	2
6841	0.038721032	1
6842	-0.017986186	1
6843	-0.05184453	1
6844	0.09040028	1
6846	-0.019416139	1
6847	-0.0360091	1
6848	-0.015080722	2
6850	0.071387455	2
6851	0.02691518	2
6854	0.0020066663	2
6855	0.0028168198	2
6856	0.030229252	1
6857	0.13008296	2
6859	-0.080091126	2
6860	0.030664347	2
6861	-0.059574537	1
6862	0.15123843	2
6864	0.09612504	0
6865	-0.05715891	2
6866	0.054451924	2
6867	0.05522535	2
6868	-0.037125092	2
6869	-0.012525596	1
6870	0.012321115	2
6871	0.040651415	2
6873	-0.045728117	2
6874	-0.01586898	2
6875	-0.0045992285	1
6876	-0.10328787	2
6877	-0.04941548	2
6878	0.030108823	2
6880	-0.048303023	2
6881	0.09400642	2
6882	0.099418275	2
6883	-0.0488423	1
6884	-0.029693505	2
6885	-0.25106212	1
6886	0.06910638	2
6887	0.045118205	1
6888	0.048357762	2
6889	0.20650016	2
6890	-0.03793701	2
6891	0.006661341	1
6892	0.05508479	1
6893	-0.07458992	2
6894	0.0048658657	2
6895	0.050008792	2
6897	-0.07769069	2
6900	-0.0626919	2
6901	0.015558197	2
6902	-0.13571768	1
6903	-0.10218706	2
6905	0.09202412	1
6907	0.06599926	1
6908	-0.04971814	2
6909	-0.11294437	1
6910	0.1412496	2
6911	-0.10352095	1
6912	-0.04268245	2
6913	0.054379173	2
6914	-0.24316543	1
6916	0.022068739	1
6918	0.08830638	1
6920	-0.045728825	2
6922	0.07289475	1
6924	0.012639314	2
6925	0.022407068	1
6927	-0.070208244	1
6928	-0.10479693	0
6929	0.09298048	2
6930	0.0009786118	2
6932	0.05135893	2
6934	-0.03279038	1
6935	-0.12872683	2
6936	0.10620499	2
6937	-0.025010576	2
6938	-0.072534174	2
6939	-0.077868685	2
6941	0.029292313	2
6942	0.008387243	2
6943	-0.01981839	1
6945	-0.046904854	2
6947	0.00423088	1
6948	0.06215262	1
6950	-0.03232209	1
6951	0.003394946	0
6952	-0.046492714	1
6953	0.08680862	1
6954	-0.008448341	1
6955	-0.2174782	2
6956	-0.05045731	2
6959	0.0013183536	2
6960	0.04064435	2
6962	-0.00580457	1
6963	-0.007893876	2
6964	-0.0045967563	2
6966	0.17712379	1
6969	-0.08541681	2
6970	0.016022958	2
6971	0.10961688	2
6972	-0.043283883	2
6973	-0.10773064	1
6974	0.011744754	1
6975	0.040786676	2
6976	-0.071839854	1
6977	0.0023054413	1
6978	-0.06775024	1
6980	-0.054779306	1
6981	-0.0047154184	2
6983	-0.02431944	1
6984	-0.11248385	1
6985	-0.06788373	1
6987	0.00029206494	1
6988	-0.015295091	2
6990	-0.06401379	1
6991	0.01895279	1
6992	0.14173414	2
6993	-0.06861054	1
6994	0.031060947	1
6995	-0.092276275	1
6996	-0.05167925	2
6997	0.042568732	2
6998	-0.0859801	1
6999	0.07125149	1
7000	-0.009678757	2
7001	-0.012428123	2
7002	0.09017461	2
7004	0.118353754	2
7005	0.04591565	1
7006	-0.012655912	1
7007	0.0049862936	2
7008	-0.04901111	1
7009	0.001567686	1
7010	-0.0686229	1
7011	0.024835762	1
7012	0.16442585	1
7013	-0.0030492004	1
7014	0.06287837	1
7015	-0.034476023	2
7016	-0.0024643643	1
7017	-0.18690814	2
7018	0.15634692	2
7019	0.076459214	2
7022	0.11725436	2
7023	0.019037548	1
7024	-0.033841744	0
7025	0.09527392	2
7029	-0.012636488	2
7030	0.010125507	1
7031	-0.15535736	1
7032	0.04566914	2
7035	0.07104736	2
7037	0.12830763	1
7038	-0.15492015	2
7039	-0.10252716	1
7041	0.007640306	2
7042	0.11564359	2
7043	0.07354845	2
7044	0.027426558	1
7045	-0.029884212	1
7046	0.07044804	1
7047	-0.056325097	2
7048	0.027040198	1
7049	-0.021094011	2
7051	-0.04464144	1
7052	0.013196956	1
7055	-0.03738961	1
7057	-0.027838346	2
7058	-0.10701408	1
7060	0.0927375	1
7061	-0.09016614	2
7062	0.07740816	1
7063	0.04579557	2
7064	0.013199428	1
7066	-0.09712342	2
7067	-0.057271216	1
7068	0.06475613	2
7069	-0.019464875	2
7070	0.010714581	1
7071	-0.10280545	1
7072	0.026499154	2
7073	-0.03870761	2
7074	-0.12531422	1
7076	0.011504957	2
7077	0.044761866	2
7078	0.018881451	1
7080	0.05780343	2
7081	0.049023118	2
7083	0.045060642	1
7084	0.099034734	1
7086	0.01402724	1
7088	0.041010227	2
7089	0.0012445428	1
7090	-0.07488693	1
7091	0.054784957	1
7092	-0.067504086	1
7093	-0.025342196	1
7094	-0.05321409	1
7095	0.022896197	2
7096	0.04075136	2
7097	-0.009378922	2
7098	0.046662584	2
7099	0.035482537	2
7100	-0.18068543	1
7101	0.031741492	1
7102	-0.04971037	1
7103	-0.1410875	2
7104	-0.001892595	1
7105	0.09441255	1
7106	-0.007753671	2
7108	0.123006314	1
7109	-0.012943739	1
7110	0.1762098	2
7112	0.19333817	1
7113	-0.009802717	2
7114	0.14122699	1
7117	0.105005644	1
7118	0.05053006	1
7119	0.14596361	1
7121	-0.20209093	2
7122	-0.058815595	2
7123	-0.053502273	1
7127	-0.031191971	2
7128	0.047978465	2
7132	0.0353833	1
7133	0.028936327	2
7134	0.07440204	1
7135	-0.11580358	1
7136	0.1273329	2
7137	-0.10023655	0
7138	0.02539623	1
7140	-0.08189967	2
7141	-0.021993868	1
7142	0.069253646	2
7143	0.027584774	2
7145	-0.030251853	1
7146	-0.039211925	2
7148	0.039326705	1
7150	0.0047044707	1
7152	-0.016417088	1
7156	0.08037896	1
7157	-0.009710541	2
7158	0.08376648	2
7160	-0.104723826	1
7162	-0.107959494	2
7163	-0.043675892	2
7164	-0.01358261	2
7166	0.014429138	2
7168	-0.09214808	1
7169	0.055102095	2
7170	-0.13860442	1
7171	0.0027377116	2
7172	0.07906837	2
7175	-0.04228938	2
7176	-0.022980602	1
7177	0.057762817	2
7178	0.05526667	1
7179	0.061535645	1
7180	0.03129227	1
7182	0.11648023	1
7184	0.08535677	2
7186	-0.020406758	2
7189	-0.025834857	1
7190	0.082066715	1
7191	0.1859772	1
7192	0.038276754	0
7193	-0.08930265	1
7194	-0.017353673	1
7195	-0.103524484	1
7196	0.048753303	2
7198	0.18977335	2
7199	0.033291165	1
7200	-0.08314845	2
7201	0.066529356	1
7202	0.026636535	2
7203	0.04284773	1
7205	0.1518872	1
7206	0.12984353	1
7207	-0.121089704	1
7208	0.043383475	1
7210	0.0006533496	2
7213	-0.09267288	1
7214	-0.08664652	2
7215	-0.0011495422	2
7216	0.083221205	2
7219	0.071274444	2
7220	-0.1314723	1
7221	-0.098435774	1
7223	0.14799075	1
7225	-0.0508638	1
7226	-0.04424731	2
7227	0.050479557	1
7228	-0.0644118	2
7230	0.0053327456	1
7232	-0.024497787	1
7233	-0.048335865	1
7234	0.17324573	1
7235	0.11672392	2
7236	0.026636887	1
7237	-0.03731474	1
7238	0.17167804	1
7239	-0.012308754	2
7240	-0.029064523	1
7241	-0.16066362	2
7242	0.1248251	2
7243	0.004779694	2
7245	0.13567352	2
7247	-0.026103966	1
7249	-0.020058893	2
7250	-0.059621863	2
7251	-0.00470553	1
7253	0.050683334	1
7254	-0.053032566	1
7255	0.07161842	2
7257	0.058259718	1
7258	0.04385071	1
7259	-0.015881693	1
7260	-0.031329703	2
7261	-0.1635931	2
7262	-0.011041256	1
7263	-0.041135598	2
7264	0.041570693	1
7266	0.014022295	2
7267	0.03409037	2
7268	0.05797083	1
7269	0.013640881	2
7270	-0.096109144	1
7273	0.033102226	2
7274	0.042966038	0
7276	0.10566112	2
7277	-0.017419714	2
7278	-0.026978042	2
7279	0.10856411	1
7281	0.078324616	2
7282	0.08549168	1
7283	0.0045914585	1
7286	0.049202524	1
7287	0.1095127	2
7288	-0.072777145	1
7289	0.004535659	2
7290	0.068605244	1
7291	0.029853133	2
7292	0.042275608	2
7293	-0.11331378	2
7294	0.07465067	2
7296	-0.007897761	2
7297	0.0063138297	1
7298	0.05650874	2
7299	-0.029316328	1
7300	0.038924452	2
7303	0.012078139	2
7304	-0.17102292	0
7305	-0.16673589	0
7306	-0.11288222	1
7308	-0.13053185	2
7310	-0.10287679	2
7311	0.042390738	1
7312	-0.09123622	2
7313	0.16430296	2
7314	-0.07620423	2
7316	0.0881969	1
7317	0.06942246	2
7318	0.0013723874	1
7320	0.017140362	2
7321	0.097402774	2
7322	0.05372335	1
7323	0.04225936	1
7324	0.018514162	1
7325	0.061227337	1
7326	-0.078601845	2
7327	-0.053443648	2
7328	0.06778273	1
7329	-0.17933741	1
7330	-0.11047577	2
7331	-0.20940562	0
7333	0.037159704	2
7334	-0.12262313	1
7337	0.00996835	2
7338	0.102205075	1
7339	0.016024372	2
7340	-0.005647413	2
7341	-0.05339279	1
7342	-0.058782045	1
7343	-0.0012339479	1
7345	-0.080492675	1
7346	0.029872911	1
7347	0.02013553	1
7348	-0.059613034	0
7349	0.10404081	1
7350	-0.0643055	1
7351	0.16223165	1
7352	0.030165682	2
7353	0.0070568826	2
7356	0.055512823	2
7357	0.08654022	1
7358	0.016052624	1
7359	-0.16836008	0
7360	0.021771023	2
7362	-0.20544562	2
7363	-0.08958377	1
7365	-0.012095444	2
7367	-0.17069694	1
7368	0.013617572	1
7369	0.07938163	1
7370	-0.031885933	2
7374	-0.052950986	1
7375	0.004875401	2
7376	0.09508109	2
7377	0.017236069	2
7378	0.07898927	2
7379	-0.009796713	2
7380	-0.013719283	2
7382	0.011860591	2
7383	0.06861866	1
7384	-0.07625791	1
7385	-0.033416186	1
7386	0.004126698	1
7388	-0.024680724	2
7390	-0.032576717	1
7393	0.05070311	2
7394	0.1477393	1
7395	0.0038438148	1
7397	0.024651058	2
7398	0.011015828	1
7399	-0.09688009	1
7400	0.012494164	1
7402	0.04112112	2
7403	0.07567342	2
7404	0.03165532	2
7406	-0.0025837328	1
7408	-0.051373057	1
7409	-0.00072680734	2
7411	-0.03531761	1
7412	0.0029831592	2
7414	0.009525484	1
7416	0.052573808	2
7418	0.06494154	2
7421	0.15765892	1
7422	-0.12558828	0
7423	-0.0347024	2
7425	-0.09833194	1
7426	-0.026607929	1
7427	-0.06340458	2
7430	-0.0013300079	1
7431	-0.0875093	2
7432	0.07882611	1
7433	-0.0020218522	2
7434	0.081572644	1
7436	0.032464765	2
7437	0.051833227	2
7438	-0.06836086	1
7439	0.12217638	2
7440	0.008714978	2
7441	-0.10812195	1
7442	-0.09478479	1
7445	0.061731298	1
7447	0.06615889	1
7448	-0.06486279	2
7450	-0.021637881	2
7451	-0.023267016	1
7452	0.016178703	2
7454	-0.12735727	1
7457	-0.14910357	0
7458	0.075642705	2
7459	0.019686308	1
7460	-0.043874722	1
7461	-0.019883726	2
7462	-0.008292596	2
7463	0.09161657	2
7464	0.062789015	2
7465	0.032489136	2
7466	-0.1278524	1
7468	0.0050509223	1
7469	0.054153856	2
7470	0.07951371	2
7471	0.038437795	1
7472	-0.16057886	2
7474	0.0790101	2
7475	0.089644164	2
7476	0.056931827	2
7477	0.066115096	1
7479	-0.08959719	1
7481	0.018316392	1
7482	0.18094395	2
7483	-0.03452052	2
7484	-0.1012194	1
7485	0.13321869	1
7486	0.06693479	1
7488	0.058648903	1
7489	-0.135777	1
7490	-0.008766892	2
7492	-0.105947174	2
7494	0.051365994	2
7495	0.019161861	2
7496	-0.07727537	1
7497	0.06336114	1
7498	-0.2596023	2
7499	0.051806036	1
7500	0.056571603	1
7501	0.023155771	2
7506	-0.0029443114	1
7507	-0.041357033	1
7508	-0.04084742	1
7509	-0.101971634	1
7510	0.15922554	2
7511	0.013808986	1
7512	-0.16876444	2
7515	-0.04416361	2
7517	-0.07059884	1
7518	0.039261367	1
7519	-0.12641609	2
7520	-0.026203206	1
7522	-0.039026517	2
7523	-0.04238791	2
7524	-0.08234819	2
7525	-0.049269978	2
7527	-0.2192433	2
7529	0.040599145	1
7530	-0.14311925	2
7531	0.13203773	1
7532	0.024621746	1
7533	0.1222456	2
7535	-0.06717917	1
7536	-0.07520019	1
7537	0.03872315	1
7538	0.056947365	2
7540	-0.01708421	2
7541	0.06469856	2
7544	-0.015163009	1
7549	1.0	1
7550	-0.0705946	1
7551	0.0035881256	2
7552	-0.14224057	1
7553	0.08781372	2
7555	0.13044815	1
7556	-0.115948014	2
7557	0.12891966	1
7558	0.06275123	2
7559	-0.012951862	1
7560	-0.15329242	2
7562	0.09272903	2
7564	-0.037756547	2
7565	-0.08719745	1
7566	0.007196381	1
7567	-0.008434921	2
7568	0.023275139	2
7569	0.15455604	2
7570	0.07053245	2
7572	0.10564169	2
7573	0.017118113	1
7576	-0.019842405	2
7579	0.045312446	2
7580	-0.11462684	2
7581	-0.007827482	1
