candidate_id	similarity	score
26440	0.7676931071565151	1
26441	0.6885807487455528	0
26443	0.8363780982958634	1
26444	0.6758917650412258	0
26445	0.8205290873764592	0
26446	0.8670241930500611	1
26447	0.8751809448365924	1
26448	0.9175012322194194	1
26449	0.8227923374148869	1
26450	0.7633636153215592	0
26451	0.7770327646978729	1
26453	0.931314515764891	1
26454	0.8183053880444393	0
26455	0.8800482786373509	1
26456	0.8582956796088388	1
26457	0.8373918632638204	1
26458	0.7178403422697397	0
26459	0.7215022615652738	1
26461	0.6648716986136837	1
26462	0.0866080721231894	0
26463	0.6509252117406074	1
26465	0.04330403606159469	0
26466	0.9098533454515467	1
26467	0.8396744700066627	1
26468	0.8040681597271224	1
26469	0.9653544161437954	1
26470	0.7560313170397415	1
26472	0.880060046091218	0
26474	0.8335122576376551	1
26475	0.6118093566690437	0
26476	0.6511937493090814	0
26477	0.816496580927726	1
26478	0.9224371632505097	1
26483	0.9064415249750399	0
26484	0.7719995202839928	0
26487	0.7740373105432745	1
26489	0.8271648132466252	1
26491	0.6946227449063777	1
26492	0.7737035224620441	1
26493	0.9320646359164898	1
26497	0.8053273412384396	1
26501	0.669841218950433	0
26502	0.8201357160012115	1
26503	0.9097458457485375	0
26504	0.20334450086050715	0
26507	0.6936287057000192	1
26508	0.7857074636542797	1
26509	0.9444062166131587	1
26510	0.591650069080963	1
26511	0.7436646231594732	1
26513	0.866242045553424	1
26514	0.7569683300414608	0
26515	0.8423308175477303	1
26517	0.8466018064861892	0
26518	0.9207211220690878	1
26522	0.8743414417652072	1
26523	0.765655151020055	1
26524	0.7631516207427449	1
26527	0.7799407451619296	1
26530	0.42986365444366004	0
26531	0.7225734498453771	1
26532	0.8305876328350225	1
26533	0.6179025766184679	0
26534	0.8715333978154775	0
26535	0.8441550533009251	1
26538	0.8973933026652235	1
26539	0.7073758881635718	1
26541	0.7998331458659698	1
26542	0.6615750542138468	0
26546	0.7483887768557713	0
26547	0.7313397166393835	1
26548	0.8034390590161132	1
26549	0.6329371388902445	1
26550	0.7938912984522658	1
26552	0.8573529118120358	1
26553	0.8294107906633824	1
26555	0.7806585087431297	1
26559	0.8557464285292943	1
26560	0.8419058938194754	1
26561	0.9201573259030171	1
26563	0.689566375454197	0
26564	0.13933634404320058	0
26566	0.5494407416432013	1
26569	0.8936988576312737	1
26570	0.7223760882983553	1
26571	0.7624216037158142	0
26573	0.8171663664736323	1
26574	0.6648764271914609	1
26575	0.004086771438464067	0
26577	0.8156170178568165	1
26578	0.6497383443719391	0
26580	0.7783325111712415	0
26581	0.7617303339477822	1
26582	0.7850072298283179	0
26584	0.8476953732138908	1
26586	0.8367959476080891	1
26588	0.773298095238518	1
26589	0.8663496859651995	1
26590	0.7283419101466693	1
26592	0.856134885072265	1
26593	0.3420015987212179	0
26594	0.725195549732793	1
26595	0.48668411547212226	0
26596	0.9606386244113345	1
26597	0.8316570367451186	1
26598	0.7517220627638227	0
26599	0.7697412722686607	1
26601	0.7409297478620881	0
26602	0.5835857749702507	1
26604	0.8069078744633296	1
26605	0.8307718336963709	1
26606	0.8561722948647906	1
26607	0.6953744893870092	0
26608	0.7936456459901525	1
26609	0.6994280452414162	1
26610	0.020060960693725614	0
26611	0.8139285060708252	1
26612	0.832955787459934	1
26613	0.8682041012598415	1
26614	0.7695151529581501	1
26616	0.8278933141540793	1
26617	0.8050848250076356	1
26618	0.8054213134864896	1
26619	0.9007675505576308	1
26620	0.6734942344338345	1
26621	0.9347503277622922	1
26622	0.7571894925042936	1
26624	0.8254760816018232	0
26626	0.8658607489843996	1
26627	0.9112188289630114	1
26629	0.8975331444752321	1
26631	0.6355240086761483	1
26633	0.7671572411015887	1
26634	0.7171082940732784	1
26635	0.10539922456186433	0
26638	0.9158674313376423	1
26640	0.9198501128962522	0
26641	0.7684528909154447	1
26642	0.6482168181800824	1
26643	0.8305353907958251	1
26645	0.8706882585511897	1
26646	0.4173905343768743	0
26648	0.8291621116773803	1
26650	0.7712191739570751	1
26651	0.7961456005677205	1
26652	0.6471355630781166	1
26654	0.7797628510407131	1
26656	0.6096681504907457	0
26657	0.7818969905493947	1
26659	0.7617680768372715	1
26660	0.6818185187323826	0
26661	0.42437284567694994	1
26662	0.6302159993065094	1
26663	0.8341421620513935	0
26664	0.7620326925919384	1
26665	0.699424559610873	1
26666	0.6703326498862908	0
26667	0.9113187423975839	0
26668	0.7757820440463673	0
26669	0.7837313511223394	1
26670	0.7455197530266726	1
26672	0.8783935313031972	1
26673	0.7913270249898992	1
26674	0.878830434463045	1
26677	0.7681691660258155	1
26678	0.8765997622766282	0
26679	0.7650857061412538	0
26680	0.6776932427626046	0
26682	0.8847701584600979	1
26683	0.9798909477115139	1
26689	0.8587918376105733	1
26690	0.783875189245498	0
26692	0.721431854291808	1
26694	0.7840881579883177	1
26697	0.8591157529415278	0
26698	0.871047367984001	1
26699	0.4411953256665977	0
26700	0.6882773130250798	0
26702	0.9055645463386105	1
26705	0.11738884124894984	1
26706	0.7265461102558604	1
26710	0.2974614157013557	0
26711	0.8560804795378584	0
26712	0.8323457873982827	0
26713	0.93946828849073	1
26714	0.8295890494345106	1
26715	0.8955453123939696	1
26716	0.8882870229337895	1
26717	0.7656256853785091	1
26718	0.6113834140925354	0
26719	0.989846400767953	0
26721	0.8440845472867528	1
26722	0.004086771438464067	0
26723	0.7853284364136525	0
26724	0.6281201995253763	1
26725	0.929195683637305	1
26726	0.7890603207091856	1
26727	0.746274095787543	1
26728	0.688801759444777	0
26729	0.8523241953005137	1
26730	0.7427498127683173	0
26732	0.8367893246612977	1
26733	0.4858086155336992	1
26735	0.9034712205399223	1
26736	0.6508074936692113	1
26738	0.24232094950383332	0
26739	0.7664567056805419	0
26740	0.7703894285009356	0
26742	0.9675579285946034	1
26743	0.8237857393151704	1
26744	0.9517466192825045	1
26746	0.9108313957243116	1
26747	0.8886772134689763	1
26748	0.8033431591704479	0
26751	0.822644117805162	1
26753	0.7888516353349162	0
26754	0.5959100992332718	1
26755	0.8484613486716333	1
26756	0.8251528260009592	1
26757	0.8408260626900602	1
26758	0.7739449019685144	1
26760	0.7461203167821232	1
26761	0.22533768029727985	0
26762	0.5128108980440901	1
26763	0.6542185786609335	1
26764	0.770670634113382	1
26765	0.8703646636314597	1
26766	0.8276986916359248	1
26769	0.7671572411015887	0
26770	0.6420164680957681	0
26771	0.7204810122022222	1
26773	0.4196382340286445	0
26778	0.6050728040851922	0
26779	0.692572365177004	1
26780	0.8327303382752829	1
26781	0.8526505236299081	0
26783	0.83203026250242	1
26785	0.791950702067899	1
26786	0.49871723752492936	0
26787	0.4788946562090443	1
26788	0.7998758212847695	0
26789	0.7527032017024873	1
26790	0.8217286418023538	1
26791	0.8089812259665349	1
26792	0.7062203829600779	1
26794	0.8353692873421394	1
26795	0.8954876790260261	1
26796	0.7843092361698351	0
26797	0.49761944386257234	1
26802	0.7356305218258805	1
26804	0.9077857198032222	1
26806	0.7429827086969341	1
26807	0.6602976723434814	1
26808	0.7949992312871212	1
26809	0.7783047203358483	1
26810	0.7969059458677492	1
26813	0.609988336663501	0
26815	0.18599353602034155	0
26816	0.7197284272075603	0
26817	0.8886903039636014	1
26818	0.3455431091801146	1
26819	0.8793134486824696	1
26822	0.6035042930005806	0
26823	0.8876301112945162	1
26825	0.7254204378043243	1
26826	0.6849336923859681	1
26827	0.8399978603656252	0
26829	0.7949401038937418	1
26830	0.6632021047629786	0
26831	0.7269455718764986	0
26833	0.7229856086161474	1
26836	0.7947532996624924	1
26837	0.7045061499468589	1
26840	0.788246002572728	1
26841	0.7047278136343865	0
26842	0.9227797094078444	1
26844	0.8284443231607395	1
26846	0.7617520582105092	0
26849	0.9467779135321648	1
26850	0.8690473648793526	1
26851	0.5949916103527464	1
26852	0.6804330775669624	0
26853	0.8278812779735144	1
26854	0.8214106568089707	1
26855	0.8613815407417253	1
26856	0.761336251138441	1
26857	0.1267944401701681	0
26858	0.7468703487715571	1
26860	0.7752670872116726	1
26861	0.05950415219910611	0
26863	0.726692458931459	1
26865	0.6759410313739613	1
26866	0.7317855013514938	1
26867	0.8471540338276414	0
26868	0.45443234871752186	0
26869	0.3627696181763706	0
26874	0.8160772840293797	1
26875	0.7320977044513614	1
26877	0.8340822672426027	1
26878	1.0	1
26879	0.8915161160437898	1
26880	0.8492921222420302	1
26881	0.7290988467285097	1
26882	0.014876038049776528	0
26884	0.8641355332234893	1
26885	0.854353622007628	1
26887	0.6005483887091363	0
26888	0.8305740176540927	1
26891	0.5178158187811067	0
26892	0.9504053931254467	0
26893	0.004086771438464067	0
26895	0.758081159544034	1
26896	0.723058023060347	0
26897	0.6685980860888627	1
26898	0.7239062890173615	1
26899	0.7430047946356358	1
26900	0.8101927141227787	1
26903	0.8297336546829858	1
26904	0.8033036103115653	1
26906	0.8638350330996638	1
26907	0.7580761160995355	1
26910	0.7812086167295995	1
26912	0.7912281174800713	0
26914	0.796476933958736	1
26915	0.7197822364080145	1
26916	0.7302106157632803	1
26917	0.9602225451148817	1
26918	0.8701432265104025	1
26919	0.8459846483411788	1
26920	0.8407088198342895	1
26921	0.7678224524205827	1
26922	0.779395244686838	1
26923	0.8810047990653092	1
26924	0.8439880076022561	1
26925	0.7253008364449948	0
26926	0.7331033417312351	0
26927	0.642046489116583	0
26928	0.13933634404320058	0
26933	0.7866345876727068	1
26934	0.5705603865305121	1
26935	0.742488468414262	1
26936	0.8563599661329981	1
26939	0.3726218425376733	0
26940	0.8539086210906648	1
26941	0.7932130952762052	1
26942	0.8212034142449284	1
26944	0.7506754675206907	1
26946	0.873849034761406	1
26947	0.7752931452957459	0
26949	0.8412230299354873	1
26950	0.8098233574265016	1
26951	0.8526961989361649	1
26952	0.7867994652650042	1
26955	0.9152637961721151	1
26956	0.5589817782780393	1
26957	0.9129014584440578	1
26959	0.9140162831051404	1
26961	0.5377545818144394	0
26962	0.7809980815970247	1
26963	0.898516815784185	1
26966	0.8446834504118654	1
26968	0.8356574363253044	0
26969	0.29719682671923003	0
26970	0.5469893027655335	0
26971	0.6193176245199659	0
26972	0.7341306929126137	1
26974	0.8160913409776775	1
26975	0.7861445814626671	0
26977	0.948131157469039	1
26982	0.3863367450302548	1
26983	0.7342201046929926	1
26984	0.7411731834211477	1
26987	0.7980431994706342	1
26988	0.8592632969018369	1
26989	0.8286132328755422	1
26990	0.6659846538387862	1
26991	0.8727833308471785	1
26993	0.7586026042860055	0
26994	0.7797279851229006	1
26996	0.7382280367962339	1
26997	0.7870587312593992	0
26998	0.7678485610937302	1
26999	0.7295056551067262	0
27000	0.7624216037158142	1
27001	0.7692631953637995	1
27002	0.7950125658605287	1
27003	0.8410605575091964	1
27005	0.8377728841324793	0
27007	0.7774834520052061	0
27008	0.7583235673413395	0
27013	0.9457416090031758	1
27014	0.7585053180558061	1
27015	0.8054514173628499	1
27017	0.5472202896156649	0
27019	0.6271788064996002	1
27020	0.6169561743573698	1
27021	0.9238867266266141	1
27022	0.8062086245876369	1
27024	0.33284860812600875	0
27025	0.9212801186933437	1
27026	0.811662947495036	1
27027	0.8267657260033295	1
27028	0.7874734449049192	1
27029	0.6839402556750667	1
27030	0.7649623337456819	1
27031	0.8091134607910071	1
27032	0.862638859400605	0
27033	0.711002833752044	0
27034	0.8531397576468648	1
27035	0.7618584456889359	1
27036	0.4529170212670987	1
27037	0.7252580274788601	0
27040	0.8547114880456582	1
27041	0.9380864148909791	1
27043	0.32276831420230667	0
27044	0.6731098025323075	1
27046	0.38052551446246874	0
27047	0.8367546225514232	1
27050	0.8760797747209778	1
27052	0.7205469115307379	1
27053	0.9045908305865349	1
27054	0.7091827069334761	1
27055	0.8594132822512143	1
27056	0.8327969507052336	1
27059	0.9544560115255003	1
27060	0.7363742720651641	1
27061	0.8375903717018771	1
27062	0.6553311226789157	1
27063	0.8492056733450599	1
27064	0.7527901914613685	1
27066	0.7656383790125748	1
27067	0.918320362963893	1
27068	0.9371458974498253	1
27069	0.0015075853536319526	0
27070	0.7224160210963064	1
27071	0.8691874714422009	1
27072	0.8137425909698498	1
27073	0.7896945081878555	1
27077	0.710747917845973	1
27079	0.8329216462447101	1
27080	0.5643434728899298	0
27081	0.8125708871967491	1
27083	0.22648543564941825	0
27087	0.7888256306455925	1
27088	0.8067252258307913	1
27089	0.9346110416321393	1
27091	0.8441641243438371	1
27092	0.8769054476705177	1
27093	0.8806819593881816	1
27094	0.890256339221161	1
27095	0.827374647056817	1
27096	0.4174234761630836	0
27097	0.8778263582122496	0
27098	1.0	0
27099	0.7444979278382962	1
27102	0.7576197516316554	1
27103	0.7624216037158142	1
27105	0.7788948751563914	1
27106	0.6249756396014484	1
27107	0.9564526991701513	1
27108	0.852435935422938	0
27110	0.7224273569365265	0
27111	0.7980666056392282	1
27112	0.5639481223782569	0
27113	0.7806044742172167	0
27114	0.7289483299914947	0
27115	0.7701737104000749	0
27116	0.7380026141403979	1
27117	0.7222951902176392	1
27118	0.8040450504180686	1
27119	0.31606524783203294	0
27120	0.713596795589631	1
27122	0.7203376023114079	0
27124	0.829780362300301	1
27126	0.8116429710650054	1
27127	0.6485043320239281	0
27128	0.7435941183794715	1
27129	0.7082121538788029	0
27130	0.8520374041891824	1
27131	0.9730310615364046	1
27135	0.5779417304238246	0
27136	0.8506776213501328	1
27137	0.852652979096687	1
27138	0.32897114001238986	1
27139	0.8081361008622384	1
27140	0.7687061351045634	0
27142	0.6843061326357921	0
27143	0.8311036375301633	1
27145	0.8202677706344611	1
27146	0.8335122576376551	1
27148	0.1917910847545	1
27150	0.7434712668054189	1
27151	0.877523670577841	0
27152	0.7627040314113104	1
27153	0.7629290478286074	1
27154	0.9173155377458575	1
27155	0.835752506701982	1
27156	0.8932239286685462	1
27158	0.8546845537902904	1
27161	0.7548394822688774	1
27162	0.7484150298451266	1
27163	0.8715333978154775	1
27165	0.7791062697359143	1
27166	0.7770290990891713	1
27170	0.7744646358956063	0
27171	0.7794113299858788	0
27172	0.6357690996896403	1
27174	0.6848174311264176	1
27175	0.7541154989044081	1
27176	0.7033956812230643	1
27177	0.8936159183366702	1
27178	0.6435991777760974	1
27180	0.7078143514944584	1
27182	0.5037208022655435	1
27183	0.8658607489843996	1
27184	0.37758258989853094	0
27186	0.8173187211254179	1
27187	0.8334427936805565	1
27188	0.9220093321379694	1
27189	0.718068530426984	0
27190	0.8441249333973068	1
27191	0.8584541763110554	0
27192	0.989846400767953	1
27193	0.6051414258956614	0
27194	0.7216638285117876	1
27195	0.6907646746113122	1
27196	0.6637161110800186	1
27197	0.775339897372009	0
27201	0.7899356865716259	0
27202	0.8238134785437412	0
27205	0.9019955936958937	1
27206	0.6780165791772285	0
27209	0.9025529057521533	1
27211	0.8366134151936734	1
27212	0.8319263209008299	1
27213	0.8465692622575756	1
27214	0.7295698031004509	1
27215	0.7813679943059975	0
27219	0.8226196089553225	0
27220	0.8521473936083209	1
27221	0.7270984119526175	1
27222	0.7476996000739117	1
27224	0.08065210672532616	1
27225	0.7832195849883342	1
27227	0.7994038130951442	1
27228	0.6977011282002671	1
27230	0.7663400700849154	0
27232	0.7345163903602114	1
27234	0.7743305609760427	0
27235	0.7124000334382303	1
27236	0.928950443921898	1
27239	0.6953744893870092	1
27240	0.8156114884823148	0
27242	0.7306663715621295	1
27243	0.8518009038328442	0
27246	0.9056303036958996	1
27247	0.8027554651989787	1
27248	0.6012220185934934	1
27250	0.8660817639209644	1
27251	0.9931736624740629	1
27252	0.779174253120695	1
27253	0.8909197009184413	0
27255	0.7776599356246873	1
27256	0.8282127247960628	1
27259	0.8433430720427312	1
27260	0.5803970782374835	1
27261	0.7856350090419767	1
27263	0.8554487487912747	1
27266	0.17634434983356576	1
27268	0.6303526111730131	0
27269	0.9243132988260011	1
27271	0.8379076526125336	1
27272	0.020060960693725614	0
27273	0.7867095230951022	1
27277	0.9274519121505966	1
27278	0.8134904465816721	1
27279	0.8220127825789638	1
27280	0.8558974662431055	1
27282	0.677398182374143	1
27283	0.42437284567694994	1
27285	0.8027065163345548	1
27286	0.491983224845213	1
27288	0.9676789936285483	1
27289	0.7523240319201523	1
27290	0.8678527625102525	1
27292	0.8985443975519709	0
27293	0.710527452378306	1
27294	0.6190149746295516	0
27295	0.7781688779181872	1
27297	0.6065570829085377	1
27300	0.7469698421166041	1
27301	0.8011761585289177	1
27302	0.8576132894452398	1
27304	0.8524800105679626	1
27307	0.8936159183366702	1
27309	0.778111369844758	1
27310	0.8547904738356152	0
27311	0.1773378784368982	1
27312	0.827416341207301	1
27314	0.8811286209119195	1
27315	0.8219005593581248	1
27318	0.8974793091752644	1
27321	0.8443344806747751	1
27324	0.8872745745834878	1
27326	0.7071067811865476	1
27327	0.6993461588787124	1
27328	0.635555767613591	1
27329	0.8994317131578731	0
27332	0.7706231084897516	1
27334	0.7792845350879017	0
27335	0.8522128226392386	1
27337	0.6266024879993436	1
27338	0.745142439623056	1
27339	0.7517000197445844	0
27342	0.7651335093723969	1
27343	0.8077813890028128	1
27344	0.7427498127683173	0
27345	0.17634434983356576	0
27347	0.9241083308331264	0
27349	0.9428775522130124	1
27350	0.6815978745447815	0
27351	0.728360430286245	1
27352	0.818504326159229	1
27353	0.8917443633598525	1
27354	0.6834411440757122	0
27358	0.6850069962632791	1
27359	0.7510728185145716	1
27361	0.3403847414877432	0
27363	0.6400810216251881	0
27364	0.8638626346245938	0
27367	0.7955818977490181	1
27369	0.7883481998345679	1
27373	0.39183597144358084	1
27375	0.807969958308698	1
27377	0.19821178540177178	1
27379	0.7808953156100962	1
27380	0.8581173905702085	1
27381	0.8333889708057538	0
27384	0.12412358738522589	0
27385	0.7663168917772937	1
27386	0.9541764636535924	1
27387	0.8675721317385395	1
27391	0.6618094090754028	0
27392	0.7657331222848947	1
27393	0.7113433813848666	1
27394	0.9102080051479196	1
27395	0.6723272284472495	1
27396	0.8332616086407267	0
27397	0.8326088117684123	1
27398	0.7902991853279289	1
27399	0.8084812474649482	1
27401	0.3786827217422081	1
27402	0.9072729132870911	1
27403	0.8836915055028707	0
27405	0.5797489509527886	0
27406	0.8719877206087061	0
27408	0.43388340273361115	1
27410	0.8160913409776775	1
27412	0.5965311698708368	1
27413	0.8483059101108069	1
27414	0.7961164529956043	1
27415	0.9019251099382831	1
27418	0.7320964364126629	0
27420	0.21750229071906335	0
27422	0.7364895428039948	1
27423	0.7206615278924405	0
27424	0.820967147966536	0
27426	0.923985875608702	0
27428	0.8709732148227022	0
27429	0.6859090501440617	0
27431	0.783219649460793	1
27432	0.7730042159826815	1
27433	0.8463071718795928	1
27434	0.8466018064861892	1
27441	0.9177504298887922	1
27444	0.2878828767267487	0
27445	0.7390648587823015	0
27446	0.5715466113029067	0
27449	0.6375121004696258	0
27451	0.5738621750334293	1
27452	0.7820236473001407	1
27453	0.8457171283370184	1
27454	0.8468499361375961	1
27455	0.7088543531304168	0
27456	0.6797634300956161	1
27458	0.8626751460052913	1
27459	0.9794499641407026	1
27460	0.9541764636535924	1
27462	0.7256392992458113	0
27463	0.8039076747423852	1
27467	0.6963146090828988	0
27468	0.8723560028698576	0
27470	0.8402883989193991	1
27472	0.6535034387796103	1
27474	0.710184948756498	1
27477	0.8085405156531869	1
27478	0.8873560657375263	1
27479	0.8998757304088804	1
27480	0.8378905922399909	1
27486	0.7749170804704936	1
27487	0.6545085307654132	0
27488	0.7874396861564266	1
27489	0.8669126230568449	1
27492	0.09053693924920012	0
27493	0.8777083470032633	1
27494	0.878830434463045	1
27495	0.8210237971889048	1
27496	0.7959123687603901	1
27498	0.595612927956063	0
27499	0.8994660066175926	1
27500	0.29695584503843436	1
